Order_id,Order_Date,Customer_id,channel_name,Currency _Code,Warehouse_Code,Region_id ,Product_id,Order_ Quantity,Unit _Price,Line_total,Total_Unit_Cost
SO - 0003657,2015-07-24,101,Distributor,USD,GUT930,39,13,5,180.9,904.5,72.36
SO - 0003658,2015-07-24,49,Distributor,USD,NXH382,59,26,5,2519.2,12596,1964.98
SO - 0003659,2015-07-24,100,Wholesale,USD,NXH382,52,3,8,3839.1,30712.8,2073.11
SO - 0003660,2015-07-25,121,Distributor,USD,AXW291,6,10,9,5226,47034,3814.98
SO - 0003661,2015-07-25,142,Distributor,USD,FLR025,64,4,12,268,3216,217.08
SO - 0003662,2015-07-25,127,Distributor,USD,FLR025,62,2,8,1742,13936,1027.78
SO - 0003663,2015-07-25,18,Wholesale,USD,AXW291,23,30,5,871,4355,435.5
SO - 0003664,2015-07-25,141,Wholesale,USD,GUT930,43,9,6,247.9,1487.4,138.82
SO - 0003665,2015-07-25,108,Distributor,USD,NXH382,59,15,6,1869.3,11215.8,915.96
SO - 0003666,2015-07-25,14,Distributor,USD,GUT930,41,5,11,2579.5,28374.5,1160.78
SO - 0003667,2015-07-25,166,Wholesale,USD,AXW291,14,5,11,1956.4,21520.4,1212.97
SO - 0003668,2015-07-25,134,Wholesale,USD,GUT930,37,2,5,2519.2,12596,1864.21
SO - 0003669,2015-07-26,86,Distributor,USD,NXH382,59,4,5,797.3,3986.5,597.98
SO - 0003670,2015-07-26,78,Distributor,USD,GUT930,42,18,10,5366.7,53667,3542.02
SO - 0003671,2015-07-26,27,Wholesale,USD,AXW291,25,27,5,3343.3,16716.5,1370.75
SO - 0003672,2015-07-26,89,Wholesale,USD,GUT930,42,5,12,3939.6,47275.2,2836.51
SO - 0003673,2015-07-26,76,Wholesale,USD,AXW291,10,3,12,2659.9,31918.8,1542.74
SO - 0003674,2015-07-27,64,Wholesale,USD,NXH382,51,26,8,737,5896,405.35
SO - 0003675,2015-07-27,66,Distributor,USD,GUT930,39,20,9,3108.8,27979.2,2549.22
SO - 0003676,2015-07-27,21,Export,USD,GUT930,35,5,5,3423.7,17118.5,2191.17
SO - 0003677,2015-07-27,172,Export,USD,AXW291,11,19,12,180.9,2170.8,121.2
SO - 0003678,2015-07-27,142,Wholesale,USD,NXH382,51,26,5,1232.8,6164,505.45
SO - 0003679,2015-07-27,5,Wholesale,USD,GUT930,37,14,6,6311.4,37868.4,3218.81
SO - 0003680,2015-07-27,77,Distributor,USD,NXH382,56,3,6,1072,6432,728.96
SO - 0003681,2015-07-27,80,Wholesale,USD,NXH382,50,15,7,268,1876,155.44
SO - 0003682,2015-07-28,64,Wholesale,USD,GUT930,38,19,10,951.4,9514,627.92
SO - 0003683,2015-07-28,117,Wholesale,USD,GUT930,43,4,6,2592.9,15557.4,2203.97
SO - 0003684,2015-07-28,149,Wholesale,USD,AXW291,23,6,9,1159.1,10431.9,741.82
SO - 0003685,2015-07-28,87,Wholesale,USD,AXW291,15,20,12,2532.6,30391.2,1646.19
SO - 0003686,2015-07-28,121,Distributor,USD,GUT930,39,4,6,1996.6,11979.6,1557.35
SO - 0003687,2015-07-28,111,Wholesale,USD,GUT930,43,8,5,1051.9,5259.5,610.1
SO - 0003688,2015-07-28,68,Distributor,USD,AXW291,30,6,11,1842.5,20267.5,773.85
SO - 0003689,2015-07-28,141,Wholesale,USD,NXH382,53,22,5,2438.8,12194,1926.65
SO - 0003690,2015-07-29,37,Wholesale,USD,AXW291,27,26,11,3999.9,43998.9,2279.94
SO - 0003691,2015-07-29,166,Wholesale,USD,NXH382,57,20,8,3892.7,31141.6,2413.47
SO - 0003692,2015-07-29,11,Wholesale,USD,AXW291,5,18,8,3959.7,31677.6,3048.97
SO - 0003693,2015-07-29,34,Wholesale,USD,AXW291,25,6,6,6204.2,37225.2,4963.36
SO - 0003694,2015-07-29,16,Export,USD,GUT930,43,25,8,1098.8,8790.4,791.14
SO - 0003695,2015-07-29,79,Distributor,USD,AXW291,30,25,12,1916.2,22994.4,1398.83
SO - 0003696,2015-07-29,73,Distributor,USD,GUT930,36,1,5,3986.5,19932.5,3149.34
SO - 0003697,2015-07-30,143,Wholesale,USD,AXW291,29,26,7,2532.6,17728.2,1874.12
SO - 0003698,2015-07-30,72,Wholesale,USD,AXW291,11,15,11,1011.7,11128.7,566.55
SO - 0003699,2015-07-30,31,Distributor,USD,FLR025,65,2,8,6331.5,50652,2975.81
SO - 0003700,2015-07-30,67,Wholesale,USD,FLR025,65,12,8,5413.6,43308.8,3735.38
SO - 0003701,2015-07-30,122,Wholesale,USD,AXW291,21,26,10,234.5,2345,136.01
SO - 0003702,2015-07-30,115,Wholesale,USD,AXW291,24,25,8,241.2,1929.6,168.84
SO - 0003703,2015-07-30,5,Wholesale,USD,AXW291,20,14,8,247.9,1983.2,168.57
SO - 0003704,2015-07-30,60,Distributor,USD,GUT930,46,18,11,6559.3,72152.3,3345.24
SO - 0003705,2015-07-30,89,Wholesale,USD,GUT930,35,26,12,1989.9,23878.8,1591.92
SO - 0003706,2015-07-30,66,Wholesale,USD,NXH382,57,6,9,964.8,8683.2,627.12
SO - 0003707,2015-07-31,112,Export,USD,GUT930,35,14,8,1072,8576,536
SO - 0003708,2015-07-31,81,Distributor,USD,AXW291,2,14,6,187.6,1125.6,146.33
SO - 0003709,2015-08-01,101,Export,USD,GUT930,42,2,9,3919.5,35275.5,1607
SO - 0003710,2015-08-01,30,Export,USD,AXW291,28,10,9,2418.7,21768.3,1547.97
SO - 0003711,2015-08-01,90,Distributor,USD,GUT930,33,6,10,3350,33500,1641.5
SO - 0003712,2015-08-01,46,Wholesale,USD,AXW291,25,15,11,3966.4,43630.4,2221.18
SO - 0003713,2015-08-01,23,Wholesale,USD,AXW291,3,30,6,3999.9,23999.4,2279.94
SO - 0003714,2015-08-01,156,Distributor,USD,AXW291,3,13,11,1192.6,13118.6,536.67
SO - 0003715,2015-08-01,78,Wholesale,USD,AXW291,17,26,10,1085.4,10854,857.47
SO - 0003716,2015-08-01,80,Wholesale,USD,AXW291,27,14,5,5728.5,28642.5,3437.1
SO - 0003717,2015-08-01,149,Export,USD,AXW291,21,18,8,1045.2,8361.6,533.05
SO - 0003718,2015-08-01,13,Wholesale,USD,AXW291,27,5,10,2633.1,26331,1474.54
SO - 0003719,2015-08-01,22,Distributor,USD,FLR025,60,6,7,1855.9,12991.3,1447.6
SO - 0003720,2015-08-01,4,Export,USD,GUT930,39,27,7,2345,16415,1664.95
SO - 0003721,2015-08-02,107,Wholesale,USD,GUT930,39,26,7,5735.2,40146.4,2810.25
SO - 0003722,2015-08-02,114,Distributor,USD,AXW291,27,26,11,2271.3,24984.3,1612.62
SO - 0003723,2015-08-02,7,Export,USD,NXH382,47,19,12,1849.2,22190.4,1312.93
SO - 0003724,2015-08-02,94,Export,USD,FLR025,65,27,9,3832.4,34491.6,1647.93
SO - 0003725,2015-08-02,88,Distributor,USD,AXW291,17,14,12,2613,31356,1776.84
SO - 0003726,2015-08-02,162,Distributor,USD,AXW291,12,13,12,187.6,2251.2,157.58
SO - 0003727,2015-08-02,112,Distributor,USD,AXW291,26,4,8,180.9,1447.2,115.78
SO - 0003728,2015-08-02,131,Distributor,USD,AXW291,15,13,6,5138.9,30833.4,3597.23
SO - 0003729,2015-08-02,17,Wholesale,USD,FLR025,62,15,9,6210.9,55898.1,4223.41
SO - 0003730,2015-08-02,128,Wholesale,USD,AXW291,10,5,10,254.6,2546,201.13
SO - 0003731,2015-08-02,122,Export,USD,NXH382,47,26,11,1005,11055,502.5
SO - 0003732,2015-08-02,70,Wholesale,USD,NXH382,55,28,12,2432.1,29185.2,1580.87
SO - 0003733,2015-08-02,169,Distributor,USD,GUT930,46,26,7,247.9,1735.3,126.43
SO - 0003734,2015-08-02,164,Distributor,USD,AXW291,30,14,7,1132.3,7926.1,668.06
SO - 0003735,2015-08-03,166,Export,USD,AXW291,22,21,7,1038.5,7269.5,664.64
SO - 0003736,2015-08-03,56,Wholesale,USD,GUT930,44,3,12,207.7,2492.4,89.31
SO - 0003737,2015-08-03,76,Distributor,USD,AXW291,31,25,6,2311.5,13869,1733.63
SO - 0003738,2015-08-03,17,Export,USD,GUT930,38,24,8,3001.6,24012.8,2341.25
SO - 0003739,2015-08-03,1,Wholesale,USD,NXH382,55,2,10,167.5,1675,110.55
SO - 0003740,2015-08-03,130,Export,USD,NXH382,48,16,8,3859.2,30873.6,2006.78
SO - 0003741,2015-08-03,107,Distributor,USD,NXH382,52,3,12,234.5,2814,133.67
SO - 0003742,2015-08-03,80,Wholesale,USD,AXW291,17,3,6,1031.8,6190.8,691.31
SO - 0003743,2015-08-03,85,Wholesale,USD,AXW291,7,5,5,3819,19095,2826.06
SO - 0003744,2015-08-03,155,Wholesale,USD,AXW291,14,20,12,3678.3,44139.6,2464.46
SO - 0003745,2015-08-03,115,Wholesale,USD,NXH382,48,14,10,971.5,9715,417.75
SO - 0003746,2015-08-03,19,Distributor,USD,GUT930,40,5,10,6009.9,60099,4507.43
SO - 0003747,2015-08-03,70,Wholesale,USD,NXH382,59,15,8,1118.9,8951.2,783.23
SO - 0003748,2015-08-03,138,Distributor,USD,GUT930,45,13,5,2693.4,13467,2073.92
SO - 0003749,2015-08-04,50,Distributor,USD,AXW291,6,26,10,1748.7,17487,1346.5
SO - 0003750,2015-08-04,84,Wholesale,USD,GUT930,32,23,7,1728.6,12100.2,1175.45
SO - 0003751,2015-08-04,138,Wholesale,USD,GUT930,41,2,5,3959.7,19798.5,2217.43
SO - 0003752,2015-08-04,65,Wholesale,USD,GUT930,43,9,11,783.9,8622.9,423.31
SO - 0003753,2015-08-04,93,Wholesale,USD,NXH382,58,7,10,1795.6,17956,1400.57
SO - 0003754,2015-08-04,2,Wholesale,USD,AXW291,12,5,11,5969.7,65666.7,3343.03
SO - 0003755,2015-08-04,110,Distributor,USD,GUT930,33,25,10,2579.5,25795,2115.19
SO - 0003756,2015-08-05,136,Export,USD,AXW291,23,30,10,221.1,2211,128.24
SO - 0003757,2015-08-05,136,Wholesale,USD,AXW291,2,25,9,2445.5,22009.5,1393.94
SO - 0003758,2015-08-05,24,Distributor,USD,AXW291,19,25,6,1118.9,6713.4,626.58
SO - 0003759,2015-08-05,168,Distributor,USD,NXH382,54,10,5,1246.2,6231,598.18
SO - 0003760,2015-08-05,167,Wholesale,USD,GUT930,47,17,6,1199.3,7195.8,575.66
SO - 0003761,2015-08-05,175,Wholesale,USD,AXW291,18,30,10,174.2,1742,116.71
SO - 0003762,2015-08-06,79,Wholesale,USD,NXH382,55,25,6,5976.4,35858.4,3227.26
SO - 0003763,2015-08-06,49,Distributor,USD,GUT930,36,14,12,3423.7,41084.4,2533.54
SO - 0003764,2015-08-06,81,Wholesale,USD,GUT930,42,16,8,1025.1,8200.8,584.31
SO - 0003765,2015-08-06,56,Distributor,USD,AXW291,29,3,6,3979.8,23878.8,2626.67
SO - 0003766,2015-08-06,34,Distributor,USD,GUT930,47,16,9,3825.7,34431.3,3213.59
SO - 0003767,2015-08-06,32,Wholesale,USD,AXW291,9,27,8,3892.7,31141.6,2063.13
SO - 0003768,2015-08-06,102,Export,USD,GUT930,37,26,12,1018.4,12220.8,672.14
SO - 0003769,2015-08-07,127,Distributor,USD,NXH382,55,4,7,1005,7035,783.9
SO - 0003770,2015-08-07,166,Wholesale,USD,AXW291,15,25,9,5333.2,47998.8,4159.9
SO - 0003771,2015-08-07,45,Wholesale,USD,GUT930,42,5,7,2378.5,16649.5,2021.73
SO - 0003772,2015-08-07,107,Wholesale,USD,AXW291,10,5,10,1989.9,19899,1452.63
SO - 0003773,2015-08-07,21,Wholesale,USD,AXW291,2,25,7,2479,17353,2007.99
SO - 0003774,2015-08-07,100,Export,USD,AXW291,6,4,5,984.9,4924.5,551.54
SO - 0003775,2015-08-07,39,Distributor,USD,AXW291,1,18,12,891.1,10693.2,516.84
SO - 0003776,2015-08-07,82,Distributor,USD,AXW291,23,21,5,4013.3,20066.5,2969.84
SO - 0003777,2015-08-07,100,Export,USD,GUT930,46,15,9,6331.5,56983.5,3292.38
SO - 0003778,2015-08-07,74,Export,USD,GUT930,34,16,11,5286.3,58149.3,2537.42
SO - 0003779,2015-08-07,54,Wholesale,USD,GUT930,46,23,8,1715.2,13721.6,1011.97
SO - 0003780,2015-08-07,88,Wholesale,USD,GUT930,44,17,8,1065.3,8522.4,703.1
SO - 0003781,2015-08-08,144,Wholesale,USD,FLR025,60,13,12,2505.8,30069.6,1553.6
SO - 0003782,2015-08-08,143,Distributor,USD,GUT930,40,18,8,1005,8040,743.7
SO - 0003783,2015-08-08,160,Distributor,USD,AXW291,28,2,10,1005,10050,623.1
SO - 0003784,2015-08-08,103,Wholesale,USD,GUT930,43,14,11,1755.4,19309.4,947.92
SO - 0003785,2015-08-09,16,Distributor,USD,GUT930,38,15,12,1815.7,21788.4,1143.89
SO - 0003786,2015-08-09,122,Distributor,USD,FLR025,66,9,8,2479,19832,1090.76
SO - 0003787,2015-08-09,86,Wholesale,USD,AXW291,25,26,12,2405.3,28863.6,1250.76
SO - 0003788,2015-08-09,77,Wholesale,USD,GUT930,46,13,12,5480.6,65767.2,3946.03
SO - 0003789,2015-08-09,6,Wholesale,USD,AXW291,6,13,8,268,2144,166.16
SO - 0003790,2015-08-09,110,Export,USD,NXH382,51,29,7,6331.5,44320.5,2595.92
SO - 0003791,2015-08-09,119,Wholesale,USD,AXW291,25,16,8,730.3,5842.4,365.15
SO - 0003792,2015-08-09,34,Wholesale,USD,AXW291,1,24,7,187.6,1313.2,146.33
SO - 0003793,2015-08-09,9,Wholesale,USD,AXW291,23,25,9,3819,34371,2329.59
SO - 0003794,2015-08-09,169,Wholesale,USD,GUT930,35,16,10,241.2,2412,135.07
SO - 0003795,2015-08-09,124,Distributor,USD,GUT930,40,16,12,1299.8,15597.6,961.85
SO - 0003796,2015-08-09,42,Distributor,USD,FLR025,62,25,11,1112.2,12234.2,456
SO - 0003797,2015-08-09,140,Distributor,USD,FLR025,62,20,11,4006.6,44072.6,2844.69
SO - 0003798,2015-08-10,59,Wholesale,USD,NXH382,59,27,8,978.2,7825.6,596.7
SO - 0003799,2015-08-10,3,Distributor,USD,AXW291,24,15,6,1045.2,6271.2,616.67
SO - 0003800,2015-08-10,51,Wholesale,USD,AXW291,28,29,5,5621.3,28106.5,2754.44
SO - 0003801,2015-08-10,163,Export,USD,GUT930,37,19,7,1092.1,7644.7,862.76
SO - 0003802,2015-08-10,56,Wholesale,USD,AXW291,3,25,9,877.7,7899.3,438.85
SO - 0003803,2015-08-10,31,Distributor,USD,AXW291,7,24,7,1889.4,13225.8,1190.32
SO - 0003804,2015-08-11,128,Wholesale,USD,NXH382,54,1,5,1078.7,5393.5,485.42
SO - 0003805,2015-08-11,24,Wholesale,USD,NXH382,50,4,11,1145.7,12602.7,928.02
SO - 0003806,2015-08-11,73,Wholesale,USD,GUT930,44,13,8,924.6,7396.8,369.84
SO - 0003807,2015-08-11,175,Wholesale,USD,NXH382,58,25,10,1105.5,11055,795.96
SO - 0003808,2015-08-11,28,Wholesale,USD,NXH382,55,25,9,991.6,8924.4,495.8
SO - 0003809,2015-08-11,69,Export,USD,NXH382,57,21,8,897.8,7182.4,664.37
SO - 0003810,2015-08-11,43,Wholesale,USD,AXW291,4,26,12,3946.3,47355.6,1617.98
SO - 0003811,2015-08-11,167,Distributor,USD,NXH382,54,13,11,6150.6,67656.6,2890.78
SO - 0003812,2015-08-11,45,Distributor,USD,FLR025,61,25,6,214.4,1286.4,145.79
SO - 0003813,2015-08-12,88,Export,USD,AXW291,14,5,7,247.9,1735.3,163.61
SO - 0003814,2015-08-12,173,Distributor,USD,GUT930,37,25,6,3959.7,23758.2,3207.36
SO - 0003815,2015-08-12,137,Wholesale,USD,FLR025,66,14,11,3798.9,41787.9,2887.16
SO - 0003816,2015-08-12,146,Wholesale,USD,GUT930,42,16,10,3912.8,39128,1799.89
SO - 0003817,2015-08-12,144,Wholesale,USD,GUT930,37,4,11,261.3,2874.3,109.75
SO - 0003818,2015-08-12,20,Wholesale,USD,AXW291,11,16,7,2331.6,16321.2,1515.54
SO - 0003819,2015-08-13,72,Wholesale,USD,GUT930,32,25,9,1098.8,9889.2,802.12
SO - 0003820,2015-08-13,32,Wholesale,USD,GUT930,37,25,6,3946.3,23677.8,3196.5
SO - 0003821,2015-08-13,55,Wholesale,USD,NXH382,56,3,10,1855.9,18559,890.83
SO - 0003822,2015-08-13,54,Wholesale,USD,AXW291,26,24,7,5768.7,40380.9,2711.29
SO - 0003823,2015-08-13,16,Distributor,USD,NXH382,49,4,5,737,3685,346.39
SO - 0003824,2015-08-13,110,Distributor,USD,AXW291,13,1,5,5996.5,29982.5,2398.6
SO - 0003825,2015-08-13,138,Wholesale,USD,AXW291,6,14,11,1058.6,11644.6,899.81
SO - 0003826,2015-08-13,121,Wholesale,USD,GUT930,34,30,5,897.8,4489,619.48
SO - 0003827,2015-08-14,134,Export,USD,AXW291,6,29,10,2613,26130,1332.63
SO - 0003828,2015-08-14,67,Wholesale,USD,AXW291,18,13,12,5621.3,67455.6,3316.57
SO - 0003829,2015-08-14,76,Wholesale,USD,GUT930,42,16,5,951.4,4757,732.58
SO - 0003830,2015-08-14,46,Export,USD,NXH382,54,17,11,187.6,2063.6,80.67
SO - 0003831,2015-08-14,129,Distributor,USD,GUT930,44,17,7,3886,27202,2409.32
SO - 0003832,2015-08-14,106,Wholesale,USD,AXW291,20,18,11,1815.7,19972.7,980.48
SO - 0003833,2015-08-14,101,Wholesale,USD,GUT930,36,25,11,2834.1,31175.1,1927.19
SO - 0003834,2015-08-15,110,Export,USD,AXW291,24,4,6,971.5,5829,670.34
SO - 0003835,2015-08-15,96,Wholesale,USD,AXW291,27,13,11,180.9,1989.9,86.83
SO - 0003836,2015-08-15,132,Export,USD,AXW291,17,21,7,207.7,1453.9,114.24
SO - 0003837,2015-08-15,120,Distributor,USD,AXW291,26,9,5,3979.8,19899,2706.26
SO - 0003838,2015-08-15,158,Wholesale,USD,NXH382,53,20,7,221.1,1547.7,154.77
SO - 0003839,2015-08-15,19,Distributor,USD,AXW291,25,27,12,1058.6,12703.2,497.54
SO - 0003840,2015-08-15,21,Distributor,USD,NXH382,47,2,12,5929.5,71154,3557.7
SO - 0003841,2015-08-15,117,Export,USD,AXW291,10,15,5,904.5,4522.5,479.39
SO - 0003842,2015-08-15,170,Export,USD,GUT930,35,16,11,2331.6,25647.6,1911.91
SO - 0003843,2015-08-15,21,Wholesale,USD,AXW291,29,7,8,1976.5,15812,1620.73
SO - 0003844,2015-08-15,123,Distributor,USD,FLR025,63,18,6,5748.6,34491.6,4483.91
SO - 0003845,2015-08-15,61,Export,USD,AXW291,25,14,6,1319.9,7919.4,725.95
SO - 0003846,2015-08-16,158,Distributor,USD,AXW291,9,3,10,958.1,9581,488.63
SO - 0003847,2015-08-16,118,Distributor,USD,FLR025,64,17,12,5641.4,67696.8,4174.64
SO - 0003848,2015-08-16,45,Distributor,USD,GUT930,42,25,11,743.7,8180.7,349.54
SO - 0003849,2015-08-16,45,Export,USD,NXH382,50,19,5,3819,19095,1909.5
SO - 0003850,2015-08-16,116,Wholesale,USD,FLR025,62,13,6,2653.2,15919.2,1485.79
SO - 0003851,2015-08-16,30,Wholesale,USD,FLR025,66,4,9,1943,17487,1088.08
SO - 0003852,2015-08-16,114,Wholesale,USD,GUT930,32,26,6,1929.6,11577.6,1543.68
SO - 0003853,2015-08-16,113,Distributor,USD,NXH382,47,3,9,1809,16281,1338.66
SO - 0003854,2015-08-16,14,Export,USD,FLR025,64,2,9,1005,9045,814.05
SO - 0003855,2015-08-16,82,Distributor,USD,GUT930,36,14,8,1721.9,13775.2,1102.02
SO - 0003856,2015-08-17,70,Distributor,USD,AXW291,17,18,11,837.5,9212.5,368.5
SO - 0003857,2015-08-17,128,Wholesale,USD,AXW291,26,15,8,3852.5,30820,3236.1
SO - 0003858,2015-08-17,5,Export,USD,AXW291,3,14,12,3644.8,43737.6,2842.94
SO - 0003859,2015-08-17,41,Distributor,USD,AXW291,9,15,7,227.8,1594.6,120.73
SO - 0003860,2015-08-17,95,Wholesale,USD,AXW291,10,26,11,3370.1,37071.1,2055.76
SO - 0003861,2015-08-17,44,Distributor,USD,NXH382,59,25,9,1051.9,9467.1,557.51
SO - 0003862,2015-08-17,156,Distributor,USD,AXW291,16,12,6,3966.4,23798.4,3331.78
SO - 0003863,2015-08-18,108,Wholesale,USD,NXH382,48,16,5,241.2,1206,96.48
SO - 0003864,2015-08-18,120,Wholesale,USD,AXW291,13,29,8,3149,25192,1731.95
SO - 0003865,2015-08-18,33,Distributor,USD,GUT930,46,2,10,911.2,9112,728.96
SO - 0003866,2015-08-18,48,Wholesale,USD,AXW291,28,11,6,2345,14070,1758.75
SO - 0003867,2015-08-18,25,Wholesale,USD,GUT930,45,28,11,5313.1,58444.1,2125.24
SO - 0003868,2015-08-18,59,Wholesale,USD,AXW291,2,26,8,2512.5,20100,1331.63
SO - 0003869,2015-08-18,141,Wholesale,USD,AXW291,23,4,12,4020,48240,2291.4
SO - 0003870,2015-08-18,165,Export,USD,AXW291,16,29,12,194.3,2331.6,122.41
SO - 0003871,2015-08-19,145,Wholesale,USD,AXW291,11,13,7,790.6,5534.2,434.83
SO - 0003872,2015-08-19,88,Wholesale,USD,FLR025,65,21,8,3242.8,25942.4,2464.53
SO - 0003873,2015-08-19,161,Export,USD,AXW291,30,14,9,234.5,2110.5,164.15
SO - 0003874,2015-08-19,4,Wholesale,USD,AXW291,14,28,11,5494,60434,3626.04
SO - 0003875,2015-08-19,102,Distributor,USD,GUT930,47,3,8,2613,20904,1907.49
SO - 0003876,2015-08-19,87,Distributor,USD,AXW291,21,23,8,1159.1,9272.8,544.78
SO - 0003877,2015-08-19,69,Export,USD,NXH382,56,1,11,1809,19899,777.87
SO - 0003878,2015-08-19,82,Export,USD,AXW291,7,15,5,1018.4,5092,855.46
SO - 0003879,2015-08-19,152,Wholesale,USD,AXW291,1,21,9,1273,11457,1043.86
SO - 0003880,2015-08-19,4,Distributor,USD,GUT930,45,10,9,207.7,1869.3,157.85
SO - 0003881,2015-08-20,163,Wholesale,USD,AXW291,6,17,10,857.6,8576,651.78
SO - 0003882,2015-08-20,133,Wholesale,USD,GUT930,40,6,9,1246.2,11215.8,610.64
SO - 0003883,2015-08-20,97,Distributor,USD,AXW291,5,26,6,1681.7,10090.2,790.4
SO - 0003884,2015-08-20,89,Distributor,USD,FLR025,64,10,12,3953,47436,2569.45
SO - 0003885,2015-08-21,10,Wholesale,USD,AXW291,6,13,8,3765.4,30123.2,2372.2
SO - 0003886,2015-08-21,149,Wholesale,USD,AXW291,16,25,6,1072,6432,621.76
SO - 0003887,2015-08-21,17,Wholesale,USD,AXW291,30,20,12,1822.4,21868.8,1457.92
SO - 0003888,2015-08-21,119,Export,USD,AXW291,17,18,12,951.4,11416.8,618.41
SO - 0003889,2015-08-21,74,Wholesale,USD,AXW291,11,15,5,1882.7,9413.5,903.7
SO - 0003890,2015-08-21,67,Wholesale,USD,AXW291,28,14,12,917.9,11014.8,614.99
SO - 0003891,2015-08-21,156,Distributor,USD,FLR025,60,26,10,5648.1,56481,4574.96
SO - 0003892,2015-08-21,67,Distributor,USD,AXW291,9,1,7,1916.2,13413.4,804.8
SO - 0003893,2015-08-21,50,Wholesale,USD,AXW291,10,15,9,1876,16884,1050.56
SO - 0003894,2015-08-21,21,Wholesale,USD,FLR025,62,4,8,797.3,6378.4,414.6
SO - 0003895,2015-08-21,166,Wholesale,USD,AXW291,12,18,6,1058.6,6351.6,656.33
SO - 0003896,2015-08-21,118,Wholesale,USD,AXW291,9,5,8,3725.2,29801.6,2644.89
SO - 0003897,2015-08-22,53,Export,USD,FLR025,60,1,9,1098.8,9889.2,670.27
SO - 0003898,2015-08-22,117,Wholesale,USD,GUT930,35,20,12,3825.7,45908.4,1912.85
SO - 0003899,2015-08-22,132,Wholesale,USD,AXW291,6,6,6,6492.3,38953.8,2661.84
SO - 0003900,2015-08-22,24,Export,USD,GUT930,42,5,6,1085.4,6512.4,879.17
SO - 0003901,2015-08-22,92,Wholesale,USD,AXW291,1,25,5,1728.6,8643,1019.87
SO - 0003902,2015-08-22,75,Export,USD,NXH382,53,4,8,1916.2,15329.6,1379.66
SO - 0003903,2015-08-22,76,Wholesale,USD,NXH382,58,14,5,3336.6,16683,2469.08
SO - 0003904,2015-08-22,81,Distributor,USD,NXH382,47,26,9,227.8,2050.2,161.74
SO - 0003905,2015-08-22,119,Wholesale,USD,GUT930,44,3,7,2666.6,18666.2,1839.95
SO - 0003906,2015-08-22,138,Wholesale,USD,AXW291,24,15,11,167.5,1842.5,112.23
SO - 0003907,2015-08-23,23,Distributor,USD,NXH382,51,25,12,3812.3,45747.6,2630.49
SO - 0003908,2015-08-23,52,Wholesale,USD,GUT930,35,25,10,3149,31490,1952.38
SO - 0003909,2015-08-23,118,Distributor,USD,FLR025,66,1,9,3886,34974,1632.12
SO - 0003910,2015-08-23,103,Export,USD,AXW291,16,27,8,5293,42344,2487.71
SO - 0003911,2015-08-23,113,Wholesale,USD,NXH382,52,2,6,1045.2,6271.2,825.71
SO - 0003912,2015-08-23,49,Wholesale,USD,NXH382,53,6,9,3376.8,30391.2,2026.08
SO - 0003913,2015-08-23,65,Wholesale,USD,AXW291,28,14,6,1768.8,10612.8,1167.41
SO - 0003914,2015-08-24,141,Wholesale,USD,AXW291,31,14,6,2331.6,13989.6,1678.75
SO - 0003915,2015-08-24,59,Wholesale,USD,NXH382,57,19,7,1092.1,7644.7,513.29
SO - 0003916,2015-08-24,73,Wholesale,USD,GUT930,38,21,8,2432.1,19456.8,1897.04
SO - 0003917,2015-08-24,103,Export,USD,AXW291,26,26,9,737,6633,523.27
SO - 0003918,2015-08-24,93,Wholesale,USD,AXW291,1,26,6,1105.5,6633,851.24
SO - 0003919,2015-08-24,44,Wholesale,USD,AXW291,9,3,8,2807.3,22458.4,2049.33
SO - 0003920,2015-08-25,108,Distributor,USD,AXW291,15,5,11,2284.7,25131.7,1690.68
SO - 0003921,2015-08-25,68,Wholesale,USD,AXW291,21,28,9,1118.9,10070.1,648.96
SO - 0003922,2015-08-25,29,Export,USD,FLR025,62,5,10,2224.4,22244,1468.1
SO - 0003923,2015-08-25,91,Export,USD,GUT930,37,27,5,1983.2,9916,872.61
SO - 0003924,2015-08-25,98,Wholesale,USD,NXH382,48,13,6,1132.3,6793.8,486.89
SO - 0003925,2015-08-25,99,Distributor,USD,NXH382,54,18,6,1929.6,11577.6,1041.98
SO - 0003926,2015-08-25,150,Wholesale,USD,NXH382,47,26,11,3993.2,43925.2,1836.87
SO - 0003927,2015-08-25,175,Wholesale,USD,GUT930,45,3,5,207.7,1038.5,128.77
SO - 0003928,2015-08-26,129,Export,USD,AXW291,12,13,7,1072,7504,793.28
SO - 0003929,2015-08-26,79,Export,USD,AXW291,7,5,8,6532.5,52260,2939.63
SO - 0003930,2015-08-26,38,Wholesale,USD,FLR025,63,18,7,1983.2,13882.4,1427.9
SO - 0003931,2015-08-26,27,Distributor,USD,NXH382,52,29,7,1916.2,13413.4,1015.59
SO - 0003932,2015-08-26,142,Wholesale,USD,GUT930,41,10,9,3919.5,35275.5,1685.39
SO - 0003933,2015-08-26,153,Export,USD,NXH382,52,8,9,6277.9,56501.1,2636.72
SO - 0003934,2015-08-26,49,Distributor,USD,AXW291,16,3,5,1031.8,5159,588.13
SO - 0003935,2015-08-26,37,Distributor,USD,AXW291,12,12,5,2606.3,13031.5,2137.17
SO - 0003936,2015-08-26,29,Wholesale,USD,FLR025,60,21,10,2003.3,20033,1282.11
SO - 0003937,2015-08-26,84,Export,USD,NXH382,48,30,8,5601.2,44809.6,2296.49
